id,name,neighbourhood,room_type
46438212,Cupertino Cozy private bedroom share bathroom No3,Cupertino,Private room
46475530,"Palo Alto new guest room, Private Bath & Entrance",Palo Alto,Private room
46549793,Spacious 3 beds house in the heart of Santa Clara,Santa Clara,Entire home/apt
46589177,"New, Designer Inspired Spacious Home",San Jose,Entire home/apt
46628136,Brand new modern yet cozy duplex unit,San Jose,Entire home/apt
46643535,Newly Remodeled 2 Bedroom Private Apartment A,San Jose,Entire home/apt
46696448,Private Unit  near Santana Row and Apple spaceship,Santa Clara,Private room
46733522,RARE! Mod Santana Row WFH Loft,San Jose,Entire home/apt
46775769,Sunny Bedroom Suite near Santana Row!,Unincorporated Areas,Private room
46799030,1) 2BR/2BA Guest House near Downtown Mountain View,Mountain View,Entire home/apt
46799478,1) 3BR/2BA House near Downtown Mountain View,Mountain View,Entire home/apt
46800401,Peaceful Room In North San Jose,San Jose,Private room
46851958,MODERN | Ping-Pong | 4BD Sleeps 12 at Rose Garden,Unincorporated Areas,Entire home/apt
46856453,Cozy Room Close to SCU,San Jose,Private room
46902935,Cozy private Unit in quiet and safe neighborhood,Santa Clara,Private room
46941654,Furnished room in new townhome in Mountain View,Mountain View,Private room
47009416,Luxury Penthouse Loft Overlooking Santana Row,San Jose,Entire home/apt
47032656,Entire New Built Modern 1 Bedroom in Willow Glen,San Jose,Entire home/apt
47052853,Luxury 2 Bed Apartment in Santana Row,San Jose,Entire home/apt
47052871,San Jose Luxury One Bedroom Apartment,San Jose,Entire home/apt
47058546,"Charming, spacious, cozy 4BR near Stanford",Palo Alto,Entire home/apt
47065331,"Blueground | Santa Clara, parking, nr Caltrain",Santa Clara,Entire home/apt
47152047,Huge Private Master Bedroom w/ Private Hot Tub,San Jose,Private room
47157961,Lovely 2 Bedroom 2 Bathroom Private Cottage,San Jose,Entire home/apt
47159167,Santa Clara single house Room3,Santa Clara,Private room
47159274,Santa Clara single house Room 2,Santa Clara,Private room
47159686,Cozy 3 bedroom/4 beds/2 bath home near Rivermark,Santa Clara,Entire home/apt
47160093,Private Modern Studio,San Jose,Entire home/apt
47193886,Downtown Palo Alto 1 bedroom spacious apartment,Palo Alto,Entire home/apt
47214550,Beautiful 2BR Apt | Full Kitchen | Pool & Gym,Mountain View,Entire home/apt
47225331,San Jose Private Room with Private Bath & Entrance,San Jose,Private room
47238987,Wonderous Home 💙 Near SC Univ and Tech Companies,Santa Clara,Entire home/apt
47256502,Santa clara Honey Im Home!Privare Room No1,Santa Clara,Private room
47272943,"Cozy ""newly remodeled, west valley 1 bedroom apt""",San Jose,Entire home/apt
47291717,Super-furnished Room w/ Private Bath at Comm Hills,San Jose,Private room
47309635,1) Entire House/ADU near Downtown Mountain View,Mountain View,Entire home/apt
47344156,Stylish 3B2B House in Sunnyvale w/ Fast WI-FI,Sunnyvale,Entire home/apt
47363472,Double King Beds Home near Apple/Downtown San Jose,San Jose,Entire home/apt
47406055,Centrally located downtown Palo Alto 1 Bedroom,Palo Alto,Entire home/apt
47441914,"Blueground | Campbell, pool, parking, nr groceries",Campbell,Entire home/apt
47452412,Executive retreat in the Heart of Silicon Valley,Santa Clara,Entire home/apt
47477180,"Entire In-Law Unit 2bed/1bath, Kitchen in San Jose",San Jose,Entire home/apt
47479869,"Private, Cozy, Great Loaction, Bright",Sunnyvale,Entire home/apt
47505809,Airy Open Concept Modern Home: 3br/2bath + Office,San Jose,Entire home/apt
47548606,Private & cozy unit in Central San Jose,San Jose,Entire home/apt
47573050,"Blueground | Santa Clara, parking, w/d, nr dining",Santa Clara,Entire home/apt
47573124,"Blueground | Santa Clara, parking, pool, nr dining",Santa Clara,Entire home/apt
47584829,"Newly Built Studio, 2000 FT Elevation with Jacuzzi",Unincorporated Areas,Entire home/apt
47585550,"THE BEST HOUSE. 1 BR/1 BA. Willow Glen, SJ",San Jose,Entire home/apt
47703621,"Private, Quiet & Spacious (no shared spaces)",Palo Alto,Entire home/apt
47707964,BeautyModern Room w/private bath& reserved parking,San Jose,Private room
47707990,"Beautiful new private bed, private bath&parking",San Jose,Private room
47739520,Scandi Modern 3BR 2.5BA * Heart of Silicon Valley,Santa Clara,Entire home/apt
47743996,Master Bedroom-private full bathroom,San Jose,Private room
47749641,Deluxe Townhome near Tesla HQ and Santa Clara,Milpitas,Private room
47829560,M&J@Modern 3B1B SFH  heart of Silicon Valley | 389,Sunnyvale,Entire home/apt
47854253,755D Brand new cozy home near Japan town San Jose,San Jose,Entire home/apt
47882577,"Blueground | Campbell, pool, parking, nr groceries",Campbell,Entire home/apt
47915683,"Blueground | Mountain View, pool, gym, bbq",Mountain View,Entire home/apt
47915710,"Blueground | Mountain View, pool, gym, bbq",Mountain View,Entire home/apt
47918594,"Blueground | Mountain View, pool, gym, bbq",Mountain View,Entire home/apt
47944345,"Sunnyvale Sunrise Inn
Entire apartment-2 bedrooms",Sunnyvale,Entire home/apt
47959230,Centrally located remodeled downtown Palo Alto Apt,Palo Alto,Entire home/apt
47980030,Cozy Master Bedroom w/ Private Entrance & Bathroom,San Jose,Private room
47997247,Suite Studio with Kitchen,Sunnyvale,Entire home/apt
48017163,Tiny Room in Nice Santa Clara House❤️,Santa Clara,Private room
48030501,Spacious Bedroom w/ Queen Bed in Sunnyvale #1,Sunnyvale,Private room
48033252,The Third Room,San Jose,Private room
48036828,"Blueground | Santa Clara, parking, nr groceries",Santa Clara,Entire home/apt
48040378,Suite Getaway with Kitchen,Sunnyvale,Entire home/apt
48040655,Restful Suite with Kitchen,Sunnyvale,Entire home/apt
48044096,"Separate Entrance, Modern New Suite with Bathroom",Saratoga,Private room
48045106,Convenient & Peaceful Home:1BR 5mins to SJ Airport,San Jose,Entire home/apt
48046926,Bright and airy room with prvt bath & entrance.,San Jose,Private room
48053686,Cozy Suite with Kitchen,Sunnyvale,Entire home/apt
48054392,Roomy Suite with King Bed and Kitchen,Sunnyvale,Entire home/apt
48098827,SJ Downtown Hensley House Private 3rd Floor,San Jose,Entire home/apt
48099749,SJ Land-mark Hensley House Classic Master with Tub,San Jose,Private room
48105712,Spacious Bedroom w/ Queen Bed in Sunnyvale #2,Sunnyvale,Private room
48106093,SJ Downtown Landmark The Hensley House Suite #5,San Jose,Private room
48119441,Modern Studio Suite with Kitchen,Sunnyvale,Entire home/apt
48120170,Relaxing Suite with Kitchen,Sunnyvale,Entire home/apt
48123604,Modern Airstream w/backyard oasis (Willow Glen),San Jose,Entire home/apt
48137600,Renovated 2nd floor 1 bed/1 bath in west valley.,San Jose,Entire home/apt
48138862,Campbell Private Entry Studio with parking,Campbell,Entire home/apt
48145271,M&J@Gorgeous remodeled 3B2B SFH/Bay Area | 2944,Santa Clara,Entire home/apt
48159131,"Private executive suite million $ view, king bed",San Jose,Private room
48165307,SJ Downtown Historic Victorian House Experience1,San Jose,Private room
48176398,"Blueground | Santa Clara, gym, nr groceries",Santa Clara,Entire home/apt
48184526,Spacious 4B2B SFH Levis/GreatAmerica/ConventionCtr,Sunnyvale,Entire home/apt
48197129,Attractive 2b/2b Apt with Parking/Pool/TennisC/AC,Sunnyvale,Entire home/apt
48212783,"6 BD Home & Guest Suite, Pool - Downtown Mtn View",Mountain View,Entire home/apt
48214704,Spacious 7 bd w/ Casita and Pool near downtown,Mountain View,Entire home/apt
48217606,"Blueground | Santa Clara, parking, nr groceries",Santa Clara,Entire home/apt
48253156,"Trendy, spacious rm with private bath & entrance .",San Jose,Private room
48257973,STYLISH GUEST HOUSE ON A BEAUTIFUL ESTATE,Unincorporated Areas,Entire home/apt
48259247,Five Star Smart Home Living Experience,Los Gatos,Entire home/apt
48272696,Big private room in a safe and quiet neighborhood,San Jose,Entire home/apt
48273393,Private unit close to Santa Clara University,San Jose,Entire home/apt
48287925,"Near SJSU, downtown w/fast wi-fi near everything",San Jose,Entire home/apt
48301932,888 Saratoga Luxury Condo / Cupertino/ Sunnyvale,San Jose,Entire home/apt
48322495,"Blueground | Santa Clara, parking, gym, nr grocer",Santa Clara,Entire home/apt
48331190,Beautiful Cottage with one Car Garage,Los Altos Hills,Entire home/apt
48340493,"Blueground | Mountain View, pool, spa, roofdeck",Mountain View,Entire home/apt
48391620,"Blueground | Santa Clara, parking, gym, nr grocer",Santa Clara,Entire home/apt
48405975,"Modern 3Br/2Ba, perfect for work from home!",San Jose,Entire home/apt
48406945,The Hensley House Green Victorian luxury,San Jose,Private room
48407441,177A- Street-View Cozy Bedroom near SJSU & Airport,San Jose,Private room
48409440,177E-Double-Twin Bedroom with AC near SJSU&Airport,San Jose,Private room
48430027,Beautiful mid century house,Campbell,Entire home/apt
48451776,"new 2nd Story Studio/Cozy Stay in ""Silicon Valley""",San Jose,Entire home/apt
48452128,Spacious 3BR Home By Levy's Great America Conv Ctr,Santa Clara,Entire home/apt
48455751,888 Luxury Apt Condos / Saratoga / Cupertino,San Jose,Entire home/apt
48460205,"Blueground | Santa Clara, gym, nr groceries",Santa Clara,Entire home/apt
48485136,Tiny Cute Little Room❤️❤️,Santa Clara,Private room
48512444,"Modern Cottage, Good for Business Trips & Getaways",San Jose,Entire home/apt
48529338,Valley Oasis - quiet room at West San Jose,San Jose,Private room
48626274,Los Gatos Cozy and Stylish Guest Apartment,Unincorporated Areas,Entire home/apt
48627259,"Modern 2B/2B - Near SAP Center, Downtown San Jose",San Jose,Entire home/apt
48628270,Modern 5B/2B - SAP center/Downtown San Jose,San Jose,Entire home/apt
48640172,Modern Spacious 7B/4B-SAP center/Downtown San Jose,San Jose,Entire home/apt
48648800,"Tropical Oasis, Downtw Palo Alto/ Stanford (#655)",Palo Alto,Entire home/apt
48663897,Beautiful remodeled 4/2 home in Cambrian Park,San Jose,Entire home/apt
48675673,NEW Modern 3B/2B Home - Two Living Area & Bonus Rm,Santa Clara,Entire home/apt
48677685,NEW Modern 8B/5B - Spacious Home in Santa Clara,Santa Clara,Entire home/apt
48681889,Convenient Clean 2B/1B  Palo Alto/Los Altos Border,Mountain View,Entire home/apt
48684018,Gated Condo Community in Silicon Valley!,Santa Clara,Entire home/apt
48687843,"Blueground | Sunnyvale, pool, gym, a/c, nr train",Sunnyvale,Entire home/apt
48687877,"Blueground | Mountain View, w/d, a/c & fire pit",Mountain View,Entire home/apt
48726530,Very comfortable private room,San Jose,Private room
48727095,New Cozy Room,San Jose,Private room
48727272,New Bedroom with Private Bath,San Jose,Private room
48733033,Cozy BUS on Farm Animal Rescue with CITY VIEW,Unincorporated Areas,Entire home/apt
48742061,Private Suite Private Bathroom w/Pool and patio,Santa Clara,Private room
48744084,NEW REMODEL MODERN/COMFORT/SECURED & CLEAN 4BR/3BA,Santa Clara,Entire home/apt
48759573,"Top Floor Centrally located 1 bedroom Apt, PA",Palo Alto,Entire home/apt
48776404,"COMFORTABLE  ., THE BEST ARES IN MILIITAS",Milpitas,Entire home/apt
48822030,"Blueground | Santa Clara, gym, pool, laundry",Santa Clara,Entire home/apt
48830299,King Beds Near Apple Park/Downtown San Jose/SAP,San Jose,Entire home/apt
48847971,Deluxe King Bed,Campbell,Private room
48850349,Deluxe Two Double Beds,Campbell,Private room
48891382,Surenity,San Jose,Private room
48902662,Brand NEW! Studio Private Entrance/Bath Location++,Sunnyvale,Private room
48905693,Beautiful 1BR Retreat in Silicon Valley,Los Altos,Private room
48905854,Charming  Apartment in the heart of Silicon Valley,San Jose,Entire home/apt
48907008,New & Cozy 2B2B near SAP / Downtown San Jose #215,San Jose,Entire home/apt
48922826,4 Bedrooms 2 Bath Newly Renovated Home,San Jose,Entire home/apt
48933214,"Private, Queen Bed in Boutique Hotel in Palo Alto",Palo Alto,Private room
48935829,"Private, King Bed in Boutique hotel in Palo Alto",Palo Alto,Private room
48935877,"1 BR, King Suite in Boutique Hotel in Palo Alto",Palo Alto,Private room
48950226,Luxury 888 Apartment Home Saratoga,San Jose,Entire home/apt
48952367,Ranch Style Home in West San Jose,San Jose,Entire home/apt
48956292,Almaden Valley Mansion,Unincorporated Areas,Entire home/apt
48960073,Recently renovated bed/1 bath apt. in west valley,San Jose,Entire home/apt
48961435,"Eichler 4bd/2b spacious home, easy access to 101",Palo Alto,Entire home/apt
48980523,Private parking Apt w/ patio in downtown San Jose,San Jose,Entire home/apt
48995867,Studio in Silicon Valley,Campbell,Entire home/apt
49005770,"Blueground | San Jose, w/d, pool, gym, nr freeways",San Jose,Entire home/apt
49010519,Guesthouse Farmstay @ BarrelCreek Farm & Vineyards,Unincorporated Areas,Entire home/apt
49013052,2B2B Spacious & Modern Apt Near SAP/SJ Downtown,San Jose,Entire home/apt
49015486,Comfortable Studio Suite with Kitchen,Sunnyvale,Entire home/apt
49041544,"Scenic Vista - 6 bedrooms, 7.5 baths",Unincorporated Areas,Entire home/apt
49042977,Lux Home near San Jose Airport,San Jose,Entire home/apt
49063267,THE SMALL GREEN ROOM IN NICE HOUSE IN SC💚🏡,Santa Clara,Private room
49072499,Suburban Waterside Oasis,Mountain View,Entire home/apt
49083108,"Gorgeous mountain views, Private Entrance Apt.",San Jose,Entire home/apt
49095551,"Modern minimalist home, great for vacation or WFH",San Jose,Entire home/apt
49097004,Comfy 4B/2B 1600sf SFH in heart of Silicon Valley,Santa Clara,Entire home/apt
49135710,Warm Comfy Studio conveniently close to San Jose,Milpitas,Entire home/apt
49146372,Banana Tree Lodge Private Entry 1b/1b Guest Suite,San Jose,Entire home/apt
49156199,Spacious airy exec family home Palo Alto-Stanford,Palo Alto,Entire home/apt
49160675,Quaint 2BR house; downtown Palo Alto + Stanford,Palo Alto,Entire home/apt
49174128,"Luxury Private Studio-Mins to Santana Row, 880/280",Santa Clara,Entire home/apt
49196812,Executive Retreat with Amazing Views,Saratoga,Entire home/apt
49199851,Beautiful Room w. Private Bath (Newly Remodeled),Milpitas,Private room
49200409,Peaceful Downtown Work/Live 1 Bedroom Getaway [B],Mountain View,Entire home/apt
49200971,New Cozy home close Airport/Downtown San Jose #410,San Jose,Entire home/apt
49212871,1 bdrm casita w/ private entrance & kitchenette,San Jose,Entire home/apt
49214630,🌟Cheerful 2B2B in prime location 🌲Redwood Pl Apt 3,Sunnyvale,Entire home/apt
49228981,💎Cozy 1B1B in prime location • 🌲AC/1000m wifi/More,Sunnyvale,Entire home/apt
49233545,Cozy 2BE2BA home near Downtown San Jose #214,San Jose,Entire home/apt
49234885,✨Spacious 2B2B in Sunnyvale  🌲 Patio/AC/1000m wifi,Sunnyvale,Entire home/apt
49245909,2b Modern•Comfy•Next2 Tech•Stadium•Everything+Pool,Sunnyvale,Entire home/apt
49248503,👍Stunning Resort House+Suite ⭐️Fire pit⭐️1200mbps👍,Cupertino,Entire home/apt
49275918,Summer Breeze Studio,San Jose,Entire home/apt
49296457,Among The Trees in Silicon Valley,San Jose,Entire home/apt
49298235,888 Luxury Apartment Saratoga Cupertino,San Jose,Entire home/apt
49323970,NEAR SAN JOSE STATE UNIVERSITY UPSTAIRS UNIT,San Jose,Entire home/apt
49325403,Spacious Modern 4BR/9beds/2.5Bth-Near downtown Sj,San Jose,Entire home/apt
49392295,Relaxing private room Queen bed Roku TV workplace,San Jose,Private room
49392346,Warm heated Jr. master bedroom w/ private bathroom,San Jose,Private room
49424224,Gorgeous Room w/ Shared Bath (Newly Remodeled),Milpitas,Private room
49442830,Junior Studio in Palo Alto,Palo Alto,Entire home/apt
49446120,Junior suite in Los Gatos - Beach in 30 min!,Unincorporated Areas,Entire home/apt
49451958,Spacious Studio with Private Entrance and Bathroom,San Jose,Entire home/apt
49465329,GRAY ROOM W/ PRIVATE BATH❤️,Santa Clara,Private room
49471303,Designer remodeled 3BR/2 BA in Downtown San Jose,San Jose,Entire home/apt
49500681,Bee'Inn Happy in a Perfect Location in Los Gatos!,Unincorporated Areas,Entire home/apt
49502602,Warm heated comfy Queen Bed quiet Roku TV,San Jose,Private room
49507361,Cozy And Private 2B1b  Apartment Near Google,Mountain View,Entire home/apt
49518982,Luxurious recently built Mediterranean Home,Palo Alto,Entire home/apt
49530890,"Stylish w/Balcony Ace location,  Self Check-in",Santa Clara,Entire home/apt
49531164,Sovereign Self Check-In- | 2-Parking-FREE WI-FI,Santa Clara,Entire home/apt
49541940,King Bed at Urban Resort,Mountain View,Private room
49542495,Ultra modern living with gorgeous hill views,Los Altos Hills,Entire home/apt
49544708,CUTE ROOM IN SC❤️❤️,Santa Clara,Private room
49548861,Modern-Great Location. Lux Complex-TESLA Charging,Santa Clara,Entire home/apt
49551970,1B1B Spacious Apt in Downtown San Jose #409,San Jose,Entire home/apt
49565947,King Bed 1BR Near Apple Kaiser Downtown San Jose,San Jose,Entire home/apt
49595971,Spacious sunny one bedroom with parking,Mountain View,Entire home/apt
49615882,King Spa Room,Campbell,Private room
49629706,Cambrian - Sun-filled Modern Private Getaway,San Jose,Entire home/apt
49653439,Private room near Santana Row & Mystery House,San Jose,Private room
49657131,Airy Open Modern Home: 4br/2ba in a park like lot,Sunnyvale,Entire home/apt
49686461,Private Barn in a farm.,Unincorporated Areas,Entire home/apt
49741253,Urban-Chic Retreat - Private and Brand New,San Jose,Entire home/apt
49742279,"Blueground | Santa Clara, w/d, gym, pool",Santa Clara,Entire home/apt
49742365,"Blueground | Santa Clara, w/d, gym, pool",Santa Clara,Entire home/apt
49742400,"Blueground | Sunnyvale, gym, pool, nr tech hub",Sunnyvale,Entire home/apt
49751140,Premium King at Shashi Hotel,Mountain View,Private room
49751178,2 King Beds at Urban Resort,Mountain View,Private room
49755580,@ Marbella Lane - SJ Designer Home | 3BR | Ldry+P,San Jose,Entire home/apt
49759606,Peaceful-Near Tech Companies-Fully Stocked-TESLA,Sunnyvale,Entire home/apt
49776632,Loft-Style Residence - Private and Updated,San Jose,Entire home/apt
49777155,Jr. Master bedroom & private bath warm heated Roku,San Jose,Private room
49837193,Pet-Friendly Villa with Private Gated Yard,San Jose,Entire home/apt
49839584,Modern Private Room near Stanford,Palo Alto,Private room
49841988,"Paradise private room queen bed, cool A/C, WiFi,TV",San Jose,Private room
49849114,"Blueground | Santa Clara, w/d, gym, pool",Santa Clara,Entire home/apt
49871511,"Blueground | San Jose, gym, pool, nr Caltrain",San Jose,Entire home/apt
49910819,Cozy Stay at Downtown San Jose,San Jose,Entire home/apt
49936323,2619 - Mtn View Downtown Cozy 2BD Renovated Apt,Mountain View,Entire home/apt
49967548,888 Luxury Cozy Condo Saratoga / West San Jose,San Jose,Entire home/apt
49968858,√ Luxury & Quiet home near Downtown San Jose #403,San Jose,Entire home/apt
49985193,Private and Stylish Studio walkable Palo Alto,Palo Alto,Entire home/apt
49990300,MyPlace in Cupertino,Cupertino,Private room
50035032,1B1B Luxury Apt Near SAP/SJ Downtown/ Airport #411,San Jose,Entire home/apt
50035152,2B2B Cozy Apt Near SAP/Apple/SJ Downtown #405,San Jose,Entire home/apt
50035411,Warm Willow Glen home. Large families welcomed.,San Jose,Entire home/apt
50037004,Warm Heated Cozy queen bed spacious peace Roku TV,San Jose,Private room
50046153,Warm cozy queen size memory foam bed Roku TV Wi-Fi,San Jose,Private room
50059884,"Blueground | Milpitas, gym, pool, near mall",Milpitas,Entire home/apt
50059940,"Blueground | Milpitas, gym, pool, nr Great Mall",Milpitas,Entire home/apt
50062598,Comfortable and Renovated Winchester Orchard House,San Jose,Entire home/apt
50069307,Clean Studio Suite King Bed with Kitchen,Sunnyvale,Entire home/apt
50070037,Convenient Studio Suite with Kitchen,Sunnyvale,Entire home/apt
50070480,Spacious Studio Suite with Kitchen,Sunnyvale,Entire home/apt
50085212,Suite with Kitchen,Sunnyvale,Entire home/apt
50090008,Clean Suite with Kitchen,Sunnyvale,Entire home/apt
50092890,New Luxurious Home @ Center of Silicon Valley,Cupertino,Entire home/apt
50100871,M2M 15% Off 4-Bedroom Retreat in Palo Alto M#41091,Palo Alto,Entire home/apt
50104450,Home Away Studio Suite with Kitchen,Sunnyvale,Entire home/apt
50104501,Home Away Suite with Kitchen,Sunnyvale,Entire home/apt
50116351,Lovely house Harker Netflix Apple San Jose,San Jose,Entire home/apt
50118179,Complete master bedroom in newly remodeled home,San Jose,Private room
50135685,private room with bathroom in quiet Cul-de-sac,San Jose,Private room
50138735,Lovely w/amazing decor-Great Location-2Parking Sp,Santa Clara,Entire home/apt
50140303,"Clean, Modern and Private 1BR Close to G**gle HQ",Mountain View,Entire home/apt
50145687,CUTE Room in Santa Clara#1,Santa Clara,Private room
50195113,New home near Airport/Downtown San Jose #402,San Jose,Entire home/apt
50232578,#宽敞明亮*客房&私人浴室&FAST WIFI,Milpitas,Private room
50240594,Riviera 5,Santa Clara,Entire home/apt
50290652,Peaceful neighborhood,San Jose,Private room
50306955,1B1B Apt Near SAP/Apple/Downtown/SJ Airport #416,San Jose,Entire home/apt
50334040,Remodeled 4B single home near Stanford,Palo Alto,Entire home/apt
50340951,1BR Cozy Apt w/ Netflix WIFI Laundry&Parking,Mountain View,Entire home/apt
50343204,2B2B  Courtyard View Apt Near SAP/Apple 415,San Jose,Entire home/apt
50351150,CUTE ROOM IN SANTA CLARA3♥️♥️♥️,Santa Clara,Private room
50361219,#H private room with lock in San Jose,San Jose,Private room
50368120,Private Room Walking Distance from Levi's Stadium!,San Jose,Private room
50401399,2Bd/1Ba NEW Guest House in S San Jose (w/ Parking),San Jose,Entire home/apt
50416392,177C- King Bedroom  w/ Bath & AC near SJSU&Airport,San Jose,Private room
50421378,CUTE LITTLE GRREN ROOM2💚💚💙,Santa Clara,Private room
50424216,New private room with private bathroom and parking,San Jose,Private room
50429058,"Blueground | San Jose, gym, pool, nr Caltrain",San Jose,Entire home/apt
50443624,"Heart of San Jose 1BR, Parking, Patio, AC and more",San Jose,Entire home/apt
50445024,Hill-themed Master w/King Bed and Private Bathroom,San Jose,Private room
50465322,1B1B Court yard view central location in SJ #406,San Jose,Entire home/apt
50542947,The Villa at The Ranch Almaden,Unincorporated Areas,Entire home/apt
50549183,Tiny House Hillside Resort with Awesome Views,San Jose,Entire home/apt
50554035,SUPER QUAINT ROOM💕💕,Santa Clara,Private room
50573191,NEW Modern 5B/3B - Spacious Home in Santa Clara,Santa Clara,Entire home/apt
50578799,Tranquil creek mountain house,Unincorporated Areas,Entire home/apt
50592204,Discounted 2BR+Jr BR+Yard. Palo Alto Home NOT Apt,Palo Alto,Entire home/apt
50626206,Charming and Cozy 1B1b Apt in Downtown Palo Alto,Palo Alto,Entire home/apt
50627306,"Blueground | Milpitas, gym, pool, nr Great Mall",Milpitas,Entire home/apt
50681405,Santa clara Honey Im Home master bedroom -No4,Santa Clara,Private room
50698891,New home 2BE2BA near Apple/Downtown San Jose #414,San Jose,Entire home/apt
50700292,Top Floor & Cozy home in Downtown San Jose #413,San Jose,Entire home/apt
50729958,San Jose Entire house,San Jose,Entire home/apt
50757958,2B2B Luxury Corner view Apt Near SAP/Apple #412,San Jose,Entire home/apt
50774518,Secluded Guest house in Palo Alto (5% off wkly),Palo Alto,Entire home/apt
50786777,"Blueground | Santa Clara, w/d, gym, pool",Santa Clara,Entire home/apt
50792384,"#A-Sunnyvale BR w/ PrivateBath, TV & Queen Beds",Sunnyvale,Private room
50797119,"LARGE ROOM IN SANTA CLARA NEAR SC KAISER, APPLE",Santa Clara,Private room
50837663,Award-winning loft with ample outdoor space,San Jose,Entire home/apt
50841440,"Blueground | Santa Clara, w/d, gym, pool",Santa Clara,Entire home/apt
50846613,#G private room with lock in San Jose,San Jose,Private room
50857043,New Clean Guest Suite in Safe Neighborhood,Santa Clara,Entire home/apt
50862286,"Blueground | Mountain View, pool & gym, nr shops",Mountain View,Entire home/apt
50866582,"Blueground | Los Gatos, nr shops, 10 min to tech",Los Gatos,Entire home/apt
50878483,A Tranquil/Private Room for A Single Professional,San Jose,Private room
50889095,"Blueground | Santa Clara, w/d, gym, pool",Santa Clara,Entire home/apt
50899825,New & Cozy KingBD Downtown San Jose #401,San Jose,Entire home/apt
50901537,#J Private bedroom with lock,San Jose,Private room
50920418,Downtown San Jose Studio Fully Furnished,San Jose,Entire home/apt
50925684,"New, Modern 2-Bedroom House in Safe Neighborhood",Santa Clara,Entire home/apt
50936781,CUTE ROOM IN SANTA CLARA2♥️♥️,Santa Clara,Private room
50955360,Comfy Bedroom w/Private Bath,Santa Clara,Private room
50958065,Spacious Master BR w/ private entrance,San Jose,Private room
50979272,Manager's Special & New 3B in Downtown SJ #218,San Jose,Entire home/apt
51008583,"Blueground | Mountain View, pool, gym, nr shopping",Mountain View,Entire home/apt
51024896,Charming Home in the Heart of Downtown Morgan Hill,Morgan Hill,Entire home/apt
51027715,Modern and Chic 1B1b apartment in Palo Alto,Palo Alto,Entire home/apt
51045862,2B2B Spacious Corner View Apt in downtown SJ #308,San Jose,Entire home/apt
51048585,Cozy Corporate Condo in Silicon Valley,Santa Clara,Entire home/apt
51051176,Bright 2 BR Home By Levy's Great America Conv  Ctr,Santa Clara,Entire home/apt
51104691,Hill-view In-law studio in San Jose,San Jose,Private room
51125689,Clean & Spacious 1BR-Work Remote-Private Entrance,Sunnyvale,Private room
51151094,Comfortable and clean room,Cupertino,Private room
51154159,GREAT LOCATION❤️🏡 PRIVATE BATH IN SANTA CLARA…,Santa Clara,Private room
51175924,Modern 2 bedroom 1 Bath Backyard Retreat,San Jose,Entire home/apt
51176300,SJ Landmark Downtown Victorian Style Experience #4,San Jose,Private room
51176464,Resort-like spanish villa in gated golf community,Gilroy,Private room
51178422,*旧金山南湾区明亮干净大房间&Fast WiFi Near TESLA,Milpitas,Private room
51183318,"Blueground | Campbell, w/d, pool, fitness",Campbell,Entire home/apt
51183376,"Blueground | Campbell, pool, gym, nr groceries",Campbell,Entire home/apt
51195593,Business Executive Working Room in  Silicon Valley,San Jose,Private room
51229076,2bedroom unit with nice private garden,San Jose,Entire home/apt
51232109,AL2: Mansion of Former Mayor Minutes to SAP Center,San Jose,Entire home/apt
51232487,"AL3 1/1 Near SCU, Downtown San Jose, SAP",San Jose,Entire home/apt
51263103,"Downtown Mtn View—Walk to Dining, Shops, & Trains",Mountain View,Entire home/apt
51271713,6 beds house Cisco PayPa| Airport Golfing,San Jose,Entire home/apt
51277797,"Blueground | Santa Clara, gym, pool, nr shops",Santa Clara,Entire home/apt
51278296,"Blueground | Santa Clara, w/d, gym, pool, nr tech",Santa Clara,Entire home/apt
51344358,Cozy master bedroom,Cupertino,Private room
51349885,2B2B Apt Near SJC Airport/SAP/Apple #307,San Jose,Entire home/apt
51388060,"Cozy 1-bedroom condo, loft-style on Santana Row",San Jose,Entire home/apt
51393373,1B1B Spacious Modern Apt in SJ downtown #209,San Jose,Entire home/apt
51412351,1B1B  Spacious Cozy Apt in San Jose #309,San Jose,Entire home/apt
51412838,Tranquil and Charming 1-Bedroom Guest house w/bath,Sunnyvale,Entire home/apt
51433561,Gorgeous Ranch Home on a 14000 Sq. Ft. Garden Lot!,Los Altos,Entire home/apt
51444775,Poolside Wine Country Retreat,Unincorporated Areas,Entire home/apt
51453169,"NEW!Guest Suite.PRV.Ent&Bath,Frdg,Microwave!",Sunnyvale,Private room
51454628,2B2B TOP FLOOR/Near SAP/Apple/Downtown 407,San Jose,Entire home/apt
51490479,"2B2B Spacious Apt in SJ | Near airport, SAP,  mall",San Jose,Entire home/apt
51505665,"2B2B Apt in San Jose Near SAP, Apple  #316",San Jose,Entire home/apt
51524953,Santa Clara Prime 2br 1ba w/ 1parking & laundry U2,Santa Clara,Entire home/apt
51537010,SJB4  -  Stdalone  1bd  2bath   nr  San Jose Airpt,San Jose,Entire home/apt
51541534,Car-themed Room w/Queen Bed and Shared House,San Jose,Private room
51550472,"Blueground | Milpitas, gym, pool, w/d, nr mall",Milpitas,Entire home/apt
51565162,Starbird Oasis: Pet Friendly with Private Pool!,San Jose,Entire home/apt
51565502,Private studio ideal for nurses/business travelers,San Jose,Entire home/apt
